X1,X2,X3,X4,X5,y
-0.581364355,-0.544043751,0.445892235,-0.062535216,-1.258575933,1.830668039
-0.001331607,0.041246097,-0.180325075,-0.455973249,1.701073321,2.835344646
2.144195449,2.546622968,-1.648880677,2.12228107,2.239241402,0.159740877
0.642757827,0.746223228,-0.455269032,0.249835221,0.966779213,1.793435755
-0.360710457,-0.177249246,0.144837953,0.05364812,-1.073796993,1.521267807
0.025697394,-0.042071052,0.091053889,0.235964822,-0.071581893,0.944721864
0.283718121,0.549642286,-0.267330012,-0.46985417,-0.137694946,1.646747218
0.085502866,0.083092789,-0.109699661,-0.372840764,-0.866220583,0.918757088
-0.096117888,-0.320767721,0.21203871,-0.774585375,0.672999672,1.094693804
0.457089948,0.276186823,-0.288215458,-0.607029449,-0.896030053,1.472182835
2.509380356,3.276948229,-2.084031669,-0.031606609,0.425892671,0.012588022
1.836643707,1.983099288,-1.368529024,1.310737367,1.363604084,0.833555852
2.523590145,2.940363562,-2.053819017,-0.265250915,0.122325074,-2.149289271
-0.516902711,-0.691593539,0.338393441,0.002536274,-1.564713438,4.030449854
0.201133291,0.086327062,-0.409273262,-0.333395772,0.131395749,0.511694756
0.328890692,0.450400795,-0.158717409,0.099181775,1.592880693,-0.01449173
0.494780837,0.80031827,-0.347314287,-0.575082423,0.73257904,-0.38127823
0.641811837,0.60340335,-0.354289531,-1.019462888,-1.73586007,-0.405126251
1.463948922,1.658141417,-1.346722351,0.680688344,0.313131709,0.284097251
-0.30511293,-0.252666117,-0.060597044,-1.076941508,0.26029956,0.442859344
0.040379965,-0.23787165,0.144019937,-1.141214813,1.19445137,2.857430341
1.550323004,1.745342742,-1.278398182,-0.199496336,-0.45930884,1.667955088
-0.991179023,-1.037021462,0.593537532,-1.389819283,-1.421154739,1.504505471
-0.950402716,-0.99883647,0.714982278,-0.206832312,0.847023402,2.420346507
1.585640043,1.834986476,-1.162837958,-0.260316609,1.419518749,0.596606427
0.029346339,-0.026348143,-0.045535208,0.042085929,-0.763124651,1.124922555
-0.522648087,-0.597725406,0.39479752,0.822630078,0.350878729,1.580334456
0.052860137,-0.087016578,-0.136548404,-0.9526256,0.033958225,0.443662627
-0.831672906,-1.06244151,0.697268291,-0.953863788,-0.634595241,1.557836211
0.558816452,0.301712752,-0.292912164,-0.306533519,0.684384763,2.382265894
-0.111394811,-0.222639606,-0.05313264,0.558605918,0.487895619,4.366928236
0.866065674,1.093437497,-0.719152673,-1.021040669,0.249922685,0.387638966
0.10780878,-0.01138976,-0.143806138,0.624576143,-1.744595382,2.615906957
0.784212121,0.773457508,-0.507994448,-1.033761594,-1.880091028,-0.062501597
0.104726762,0.237237617,-0.267552789,0.586193749,-1.22781785,0.171607146
0.169384267,0.213032271,-0.260348041,-0.060364462,0.238277747,1.283559573
-0.982611093,-0.97024886,0.540959688,0.467747963,0.899722742,1.908255728
0.495325058,0.529529038,-0.291753702,-1.469513201,-1.370353876,0.228521171
-0.173812208,0.084309663,0.029315825,0.581260257,0.687022438,0.319800091
0.425389609,0.908840991,-0.522349335,1.179862124,0.105739767,0.976502628
-1.217849076,-1.515424539,0.850889677,0.057707736,-0.133704951,3.070325014
0.287082377,0.197166578,-0.149639659,-0.583090778,-0.155960892,0.428942073
0.230063404,0.095989373,-0.160775959,0.755514844,0.617421343,3.970772172
-1.634347283,-2.064944513,1.348526511,0.13329126,-0.130146168,3.851526742
1.311119358,1.364509328,-0.915789095,0.127828687,-1.586280224,2.531212674
0.480220085,0.45455531,-0.29437036,0.254960653,0.542784653,-0.679491759
0.901145085,1.250630821,-0.687285271,-0.346433249,-1.402352614,-1.652817214
-0.116592082,0.074774064,-0.01895478,-0.563927353,1.308830692,-0.07121139
0.373375049,0.498564006,-0.270489482,-0.835574801,0.324552115,1.078414127
1.18274737,1.537299788,-1.04960074,0.147880819,-1.742057205,-1.32198729
-1.327371451,-1.660735622,1.009340417,0.168294601,0.257662641,3.5542938
-0.643344774,-0.560389482,0.415372859,-0.118197176,0.193374971,0.739011043
-1.530756559,-1.984660228,1.095332577,0.038049106,-1.389982575,2.33522703
0.665117429,0.684866519,-0.520191143,-1.139475274,0.763653052,1.041912523
-0.910314571,-1.035790887,0.722709706,-1.106896906,0.710930331,2.955653203
-1.091973187,-1.199771862,0.777595249,1.294452711,-0.265345701,2.878554442
-2.23909561,-2.50757254,1.732529499,-0.503905545,-0.385971238,4.424829385
1.363668609,1.505977655,-1.253496712,-1.790854473,1.377183813,-0.772661108
-0.335792816,-0.366677318,0.334096266,-0.490246935,-1.469966081,1.416706032
1.157950244,1.339224322,-0.641226829,1.122289839,0.377271239,1.849651693
-1.400226456,-1.716304426,1.422252522,1.673446787,2.296797389,3.803477762
-0.740496662,-0.773275475,0.754689876,-0.566174354,0.00608948,2.891207274
-0.723507157,-0.825073823,0.649958445,-0.226199328,-1.326112252,1.995262661
1.361212547,1.442518852,-1.037846938,1.369157964,-1.697867935,1.028787758
-0.463693362,-0.376428922,0.121849839,-0.843321519,0.560278932,1.406994853
-0.364980677,-0.092894216,0.289343902,-0.033085693,0.49040582,-0.282769
-0.941046489,-1.198698515,0.523354865,-0.249744317,-0.321704632,0.386405004
0.030436662,-0.106662174,0.122610852,1.063465898,0.166248986,1.844803184
-0.174197874,0.079424643,0.051390218,0.594463515,-0.163515389,2.647522674
-0.152485756,0.184025739,-0.245035093,0.144341115,0.98410702,1.142926781
-1.24016026,-1.567513608,0.981399071,-0.949872215,-0.268245753,3.237881654
-0.218441847,-0.497631896,0.215135069,-3.935182346,0.559999153,-1.577882397
-0.900152378,-1.113837801,0.890580041,0.45941022,0.403881243,3.741795959
-0.726247824,-1.273568197,0.717727225,0.068958308,1.013518081,2.877179397
0.214700669,0.394335557,-0.285790487,-0.469357906,-0.714694028,0.346362878
-0.007604596,-0.009644174,-0.037186672,1.619443156,-1.327272662,0.51081171
-0.010410681,-0.053384103,0.032159641,0.031743641,1.553565515,0.724778339
-0.339708688,-0.438425019,0.123913346,1.31025996,0.917467925,3.068365913
0.457153316,0.441304842,-0.52965135,1.862836788,1.248543271,1.090145462
-1.036341257,-1.317258638,1.17299897,-0.259261527,0.866133113,2.432227006
0.485169882,0.656793442,-0.411456047,0.358824022,1.049923706,-0.170411225
-1.477543502,-1.726009617,1.187750889,-0.500205706,0.765926833,0.986654906
-0.651226236,-0.72416881,0.486299166,-0.724476757,-0.787081243,0.435078954
0.227548057,0.533914784,-0.028028309,0.353921083,-1.329196235,1.037911707
-1.421633294,-1.53888332,1.059432028,0.405087587,0.803504883,3.753773929
-0.071706166,0.075815757,-0.037170938,1.62083948,1.213529722,2.705011489
-0.771949813,-0.881670096,0.652645401,-1.467540686,-1.265604952,-0.220236535
-0.318947631,-0.331655864,0.302124179,0.733842673,0.041788485,2.645485394
0.274047504,0.003467967,0.034944566,-0.225166555,0.084636439,1.56444005
-1.594007063,-2.120126891,1.416641567,-0.972397999,1.127832894,2.767261431
-0.857626706,-0.838289483,0.940583255,-0.101772116,2.705590904,2.28428775
-2.88011178,-3.510402677,2.08706108,0.255516449,1.789216936,4.918560786
0.473404244,0.561785551,-0.245177036,1.308713966,0.778755639,2.210073017
-0.137356229,-0.138224128,-0.037505695,0.863189515,-0.021806799,1.204238065
0.090502511,0.04931235,0.049624446,0.818609797,1.239825058,1.937255621
0.289111438,0.244648144,-0.273345611,0.582365164,-0.497612802,2.380121302
-0.014529224,0.211762596,-0.055054231,1.140088017,2.085748362,1.8972202
-1.031395282,-1.158294427,0.954776469,0.876461451,-1.262379389,4.826237085
1.44340125,1.484839323,-0.915999165,-1.053222844,0.16602971,1.531682521
0.593079368,0.92630064,-0.425758364,0.406333085,1.818351651,1.51191262
-0.418460755,-0.457641249,0.016743093,-1.136632833,-0.565994588,0.674654007
0.795246076,0.840135323,-0.573537617,0.050589077,-0.572145548,4.258663834
0.227673429,0.205045234,-0.201922532,-2.060711094,0.659309265,0.401136111
1.149874057,1.491555978,-0.97144889,-2.305366325,0.257135848,-2.330965686
1.982114539,2.312194419,-1.451717857,0.15185903,-0.705961306,0.551652686
0.394312991,0.367821779,-0.44545988,1.662247008,0.674819117,0.837385712
2.196636953,2.715582504,-1.632206714,0.089823316,-1.176126361,-1.758481993
-0.31823547,-0.402424722,0.272656202,-0.790542255,-0.874192237,2.582410692
-0.146941452,-0.123652401,0.024471795,0.034883035,-0.275530979,0.718717169
-2.261903875,-2.710320124,1.711241727,1.12424019,0.338124006,5.280533027
-0.611026666,-0.924465517,0.503958354,1.708060265,-0.522731973,3.285396743
0.40113084,0.373926525,-0.178604261,0.120309077,1.484512589,0.950303799
-0.079030209,-0.296859121,-0.027725442,-1.885575521,0.952242174,0.701584069
-1.463679852,-1.584316867,1.165165037,0.691911895,1.208085073,2.968333029
-1.10355289,-1.437833976,0.690790124,0.913801279,-0.651711616,1.719556009
-0.043037018,-0.288118612,0.092656732,1.46571333,0.247040046,2.71076381
0.434395879,0.510309548,-0.442596432,-0.926482689,1.591271217,1.88247782
-2.158154571,-2.521362336,1.918749502,0.814642539,-0.523093104,4.945669791
-0.227272473,-0.500648981,0.233246033,0.090257297,0.587627286,2.790961297
1.423848406,1.640213273,-1.146077718,-0.474996135,0.996267995,-0.240678234
-0.377995798,-0.596458122,0.404933277,1.441077675,0.838100931,4.323461113
1.512026143,1.832690291,-1.318200241,0.44801598,-0.970879428,0.262817454
0.309923076,0.486634934,-0.163854626,-0.270306999,2.878181797,-0.646221783
1.140909211,1.334426733,-0.83700955,1.298497177,-0.956364529,1.569843058
-1.519531503,-1.879098377,1.440933108,-0.383064815,-0.910269064,3.203297484
0.745013566,0.753237674,-0.503059858,-1.14642914,-0.566853178,1.030694545
-0.960197937,-0.976433708,0.664979403,-0.194074583,-0.694897408,3.300281246
0.610944737,0.468719904,-0.267727162,0.165309852,-0.058650665,2.400886273
-1.343236139,-1.503882744,0.98644135,0.405750276,-1.554716892,4.036721679
-0.594294494,-0.316398018,0.304271422,-1.140260634,-0.24562405,-0.582943414
0.212731807,0.487770663,-0.320683787,-0.22497819,-0.522320187,-1.938608687
0.777788932,0.797160205,-0.541768711,-1.433113355,0.40238225,0.481947959
0.573315573,0.409656839,-0.350922279,-0.463015318,-1.272073418,0.218709672
-0.761897776,-0.890181695,0.730505419,-0.230308317,0.566886275,0.710574453
0.096003945,0.109176665,-0.011591496,-0.898988609,-0.005090052,1.338339239
-2.340830148,-2.722555646,1.724979057,-0.606861879,-0.121216601,2.322890256
-1.247394611,-1.342335819,0.785090382,-0.940055613,-1.62190117,2.305282252
-1.261311851,-1.215783207,0.901560176,-0.460735637,-1.354409197,1.568534349
0.5625536,0.405921677,-0.415864035,1.402061828,-0.781414642,2.358940461
1.196593571,1.248326915,-0.806087316,0.303553268,-1.66234993,0.572284344
1.446242688,1.687055083,-1.217889731,1.702540962,-0.313562914,0.720408731
-0.620083708,-0.95332166,0.683548184,-1.063705997,-1.043206817,2.469514229
-0.363039359,0.008416422,0.171105333,-1.182248437,-1.788279543,0.266286697
0.754227939,1.056730064,-0.640258203,0.971241989,-0.528302258,1.595158613
0.769493701,0.885874269,-0.557021427,-0.157064698,1.781194063,1.244457389
-0.024528614,0.334837993,0.034539114,-1.30161775,-0.321717283,1.133726596
-1.09091499,-1.368677977,0.642775563,1.500011064,-0.702171118,4.178327617
-1.083730993,-1.135617651,0.812772237,-0.694533632,-0.748234053,3.407118975
-0.823087646,-0.902298878,0.825374053,0.184296916,-0.654596607,2.698227075
-1.038439657,-1.313652282,0.790993543,-0.165638268,0.599444947,2.239790473
-0.538383667,-0.78623649,0.336917901,-0.27985302,0.688264245,1.854699373
-0.317916005,-0.483085262,0.331380258,-0.031889927,0.815084096,1.320880144
1.362469218,1.22874423,-1.028910791,-0.739953653,-1.07237485,0.461848774
-0.179227388,-0.07366605,-0.051149829,-0.691314505,-0.184706315,0.441039119
1.11548401,1.465366196,-0.8232623,0.973450592,1.974070932,1.018677593
1.094214926,1.249172468,-0.956029373,-1.24204756,0.392173331,0.434238525
